identifier;titulo;autor;co_autor;orientador;data;paginas;local_publicacao;subjects;modelo_trabalho;descricao;local_defesa
00065;From slave rebels to strikebreakers the Quilombo of Jabaquara and the problem of citizenship in late-nineteenth-century Brazil;Machado, Maria Helena Pereira Toledo;;;2006;p. 247-274;BRASIL;ESCRAVIDÃO SÉCULO 19 BRASIL|QUILOMBOS (ANÁLISE)|ABOLICIONISMO|REVOLTAS;Periódico / Parte de livro;;Durham
9788571398931;Abolicionistas brasileiros e ingleses a coligação entre Joaquim Nabuco e a British and Foreign Anti-slavery Society (1880-1902);Rocha, Antonio Penalves;;;2009;447 p;;Nabuco, Joaquim 1849-1910|ABOLICIONISMO|ESCRAVIDÃO|HISTÓRIA DO BRASIL;Periódico / Parte de livro;;São Paulo
00195;Abolicionismo considerações geraes do movimento anti-esclavista e sua historia limitada a Jacarehy, que foi um centro de acção no norte do Estado de São Paulo;Sampaio, Antonio Gomes de Azevedo;;;1890;103 p;Jacareí (SP);Abolicionismo (1630-1888) história Jacareí (SP) 1887-1888|ABOLICIONISMO JACAREÍ (SP)|Club Abolicionista (Jacareí, SP);Livro;"Relata fatos ocorridos entre 1887 e 1888, relacionados ao movimento abolicionista em Jacareí, município de São Paulo, produtor de café e ""centro das hostilidades que a escravidão moveu durante longos annos"". Em 13 de agosto de 1887 foi criado o Club Abolicionista, tendo Antonio Gomes de Azevedo Sampaio como Presidente. A associação tinha como objetivos ""auxiliar a emancipação do negro [e] obstar a qualquer insurreição e perturbação do trabalho agrícola do município"", fazendo cumprir a Lei 2.040, de 28 de setembro de 1871. Os membros do Club sofreram perseguições diversas, com proibições de reuniões, processos, provocações e violências. Inclui transcrição de documentos na íntegra, entre eles: requerimento do Senador Dantas sobre o processo por crime de sedição contra abolicionistas, instaurado em Jacareí; artigos publicados no periódico Redempção, no Diário Popular, no Diário Mercantil, e no O Paiz";São Paulo Typ.
00164;A abolição no parlamento 65 anos de lutas (1823-1888);Sarney, José;;;2012;2 v;BRASIL;PARLAMENTO SÉCULO 19 BRASIL|ESCRAVIDÃO SÉCULO 19 BRASIL|ABOLICIONISMO|CONGRESSO NACIONAL BRASIL;Livro;2. ed.;Brasília Senado Federal,
00296;Borboletas no asfalto uma perspectiva fractal sobre artes da cena, prisão e abolição;Gaulês, Murilo Moraes;;Bastos, Helena;2025;516 p;BRASIL;TEATRO ASPECTOS SOCIAIS BRASIL|ATIVISMO|PRISÕES|SISTEMA PENITENCIÁRIO|TRANSEXUALIDADE;Tese;Desde meados do século XIX, o teatro tem sido um campo de disputa ocupado por artistas e ativistas engajados na luta abolicionista no Brasil. Após os eventos de 1888, com a suposta abolição da escravatura, as prisões assumiram a continuidade do projeto colonialista, tornando-se grandes depósitos de marginalizados marcados para morrer. Mas é somente por volta das primeiras décadas do século XX que o teatro ressurge em território nacional como possibilidade de enfrentamento à ideia do cárcere, com suas primeiras manifestações localizadas no Teatro do Sentenciado de Abdias Nascimento, no antigo Complexo do Carandiru. Essas experiências deram início a um legado de manifestações nas artes da cena por todo o país em que coletivos e artistas têm elaborado estratégias que evocam reflexões e transformações acerca da justiça punitivista a que fomos historicamente submetidos. Desde 2015, a CiA dXs TeRrOrIsTaS, coletivo de artes da periferia norte da cidade de São Paulo, tem levado adiante esse legado, inspirados pela metodologia criativa de produção de ficções visionárias desenvolvida pela escritora e ativista estadunidense, Walidah Imarisha. A partir de uma perspectiva integralista e visionária, essa pesquisa busca mapear as ações realizadas pela CiA dXs TeRrOrIsTaS, aliada a outros coletivos artísticos e movimentos sociais, para investigar a produção de sonhos comunitários como metodologia de criação e contribuição para o campo da criminologia e do legado abolicionista, evocando novos e melhores mundos onde as prisões não sejam mais necessárias. Durante a realização da pesquisa , foram produzidas diversas obras artísticas em múltiplas linguagens, apoiadas no método de Imarisha, que atuaram como experimentos de pesquisa-intervenção e, consequentemente, se desdobraram em leituras etnográficas e auto-etnográficas que estão organizadas nessa tesem que também se apresenta como uma ficção visionária. As relações;São Paulo
00075;Abolicionistas brasileiros e ingleses a coligação entre Joaquim Nabuco e a British and Foreign anti-Slavery Society (1880-1902);Rocha, Antonio Penalves;;;2007;2 v;INGLATERRA;Nabuco, Joaquim 1849-1910|British and Foreign Anti-Slavery Society|ABOLICIONISMO 1880-1902 INGLATERRA;Tese;;São Paulo
8570191464_(pbk.);Minha meninice & outros ensaios;Oliveira, João Alfredo Corrêa de;;;1988;98 p.;Brazil;Alfredo, João 1835-1919|Statesmen Brazil Biography|BIOGRAFIAS|ESCRAVIDÃO SÉCULO 19 BRASIL|ABOLICIONISMO|HISTORIA DO BRASIL - SOCIEDADE (ESCRAVIDAO)|Goiânia (Brazil) History;Livro;"""Cem anos de abolição, 1888-1988.""";Recife Fundação Joaquim
00239;A maçonaria e o processo da abolição em São Paulo;Francisco, Renata Ribeiro;;Gallardo, Dario Horacio Gutierrez;2018;285 p;BRASIL;Gama, Luiz Gonzaga Pinto 1830-1882|Castro, Antônio Bento de Souza e 1843-1898|MAÇONARIA ASPECTOS HISTÓRICOS SÉCULO 19 BRASIL|ABOLIÇÃO DA ESCRAVIDÃO (1888)|ABOLICIONISMO BRASIL SÃO PAULO;Tese;Este trabalho tem o objetivo de estudar o movimento abolicionista de São Paulo pela perspectiva de duas lojas maçônicas existentes na cidade, Piratininga e América. Num universo de cinco lojas maçônicas existentes na cidade, optou-se por analisar as Lojas Piratininga e América em razão de ambas reunirem as principais lideranças abolicionistas da capital da província, Luiz Gama e Antonio Bento. Na primeira parte da pesquisa, investiga-se a atuação dessas lojas no movimento abolicionista, considerando que cada uma delas possuía diretrizes distintas sobre como deveriam proceder perante o tema do encaminhamento da extinção do trabalho escravo. Na segunda parte, com o intuito de compreender em que medida as narrativas maçônicas sobre a memória da abolição superestimaram a atuação perpetrada pela organização no processo abolicionista desencadeado entre as décadas de 1870 e 1880, é feita uma análise da literatura maçônica e de outros espaços que cumpriram o papel de consagrar a memória da abolição maçônica em São Paulo. Para o desenvolvimento do presente estudo tomou-se como referência os livros de atas produzidos entre os anos de 1850 e 1880, bem como documentos avulsos, cujos acervos encontram-se depositados nos arquivos particulares das referidas lojas. Embora os livros de atas correspondam à documentação principal da pesquisa, outras fontes maçônicas encontradas também em arquivos públicos como jornais, regulamentos e constituições foram incorporados ao estudo, assim como,;São Paulo
0807110493;Slavery and British society, 1776-1846;Walvin, James;;;c1982;272 p;Great Britain;Slavery Great Britain Public opinion|Public opinion Great Britain History 18th century|Public opinion Great Britain History 19th century|Abolitionists Great Britain|Public opinion Great Britain|Esclavage Grande-Bretagne Opinion publique|Great Britain Colonies Social conditions|ESCRAVIDÃO GRÃ-BRETANHA|OPINIÃO PÚBLICA (RELAÇÕES PÚBLICAS) GRÃ-BRETANHA|ABOLICIONISMO GRÃ-BRETANHA|Opinion publique Grande-Bretagne|Abolitionnistes Grande-Bretagne|Grande-Bretagne Colonies Conditions sociales|Sklaverei.;Livro;;Baton Rouge Louisiana
00246;Maria Firmina dos Reis escrita íntima na construção do si mesmo;Machado, Maria Helena Pereira Toledo;;;2019;p. 93-109;MARANHÃO;Reis, Maria Firmina dos 1825-1917|ABOLICIONISMO|MARANHÃO;Periódico / Parte de livro;Disponível em: <http://www.iea.usp.br/revista/edicoes>. Acesso em: 11 dez. 2019;São Paulo
00149;A substituiçao do trabalho dos escravos pelo trabalho livre no Brasil por um meio suave e sem difficuldade. Obra offerecida á Nação Brasileira, e precedida de uma allocução á Assembléa Geral Legislativa;Oliveira, Henrique Velloso de;;;1845;24 p;BRASIL;ESCRAVIDÃO SÉCULO 19 BRASIL|HISTÓRIA DO BRASIL SÉCULO 19|ABOLICIONISMO;Livro;;Rio de Janeiro
8575870572;Abolição e estado nacional no pensamento de Joaquim Nabuco;Rocha, Antonio Penalves;;Simpósio Internacional Os rumos da História (2004 São Paulo);2006;p. 163-173;;Nabuco, Joaquim 1849-1910|ABOLICIONISMO|PERÍODO NACIONAL;Periódico / Parte de livro;;São Paulo Xamã
85-7004-140-3;Campanha abolicionista no Recife eleições de 1884;Nabuco, Joaquim;;Andrade, Manuel Correia de;1992;180 p;BRASIL;HISTÓRIA DO BRASIL (POLÍTICA)|SEGUNDO REINADO (1840-1889) BRASIL|ABOLICIONISMO|ESCRAVIDÃO;Livro;;Brasilia, DF Senado
00033;Joaquim Nabuco política;Beiguelman, Paula;;;1982;192 p;;Nabuco, Joaquim 1849-1910|HISTÓRIA DO BRASIL|PERÍODO COLONIAL (1500-1822)|ABOLICIONISMO;Livro;;São Paulo Ática
8532623123;O abolicionismo;Nabuco, Joaquim;;Nogueira, Marco Aurélio;2000;172 p;BRASIL;ESCRAVOS BRASIL|ABOLICIONISMO BRASIL|NEGROS SÉCULO 19 BRASIL|ABOLIÇÃO DA ESCRAVIDÃO (1888);Livro;6. ed;Petrópolis Vozes
9786556111773;Caminhos para a liberdade Perdigão Malheiro e o ideário político antiescravista, 1863-1872;Santana, Rogério Barreto;;;2022;345 p;BRASIL;Malheiro, Perdigão 1824-1881|HISTÓRIA DO BRASIL|ESCRAVIDÃO HISTÓRIA BRASIL|ABOLICIONISMO HISTÓRIA BRASIL;Livro;;Rio de Janeiro
00253;Sobre abolicionismos penais a prática de especular histórias para abolir grades;Mader, Caio do Amaral;;Silva, Laura Moutinho da;2019;180 p;SÃO PAULO;PENITENCIÁRIA ASPECTOS SOCIAIS SÃO PAULO|DIREITOS HUMANOS;Tese;"Este trabalho procura entender os múltiplos sentidos englobados no lema ""Por um mundo sem cárceres"" da Pastoral Carcerária (PCr), organização civil ligada à Igreja Católica e dedicada à defesa dos direitos humanos de encarcerados(as) no Brasil e no mundo em linha abolicionista penal. Participei, durante dois anos (2016-2018), do Grupo de Trabalho Saúde Mental e Liberdade vinculado à PCr da Arquidiocese de São Paulo (GT). Como grupo dedicado exclusivamente à questão dos Hospitais de Custódia e Tratamento Psiquiátrico (HCTP), conhecidos também como manicômios judiciários, do Estado de São Paulo, a presente dissertação tem como principal intuito discutir como o abolicionismo penal, longe de ser a estrita extinção do sistema carcerário, do qual os HCTPs são também parte, constrói-se no plano cotidiano de visitas de assistência religiosa a essa unidades, política basilar do trabalho da PCr. Argumenta-se que construir ""um mundo sem cárceres"", enquanto diretriz política, reivindica uma temporalidade ancorada no presente, em que escutar e veicular as histórias registradas por agentes pastorais a partir de idas periódicas a unidades prisionais é estratégia seminal dessa construção, e na qual a produção de documentos, notadamente relatórios de denúncia, desempenha também um papel fundamental";São Paulo
00207;O nascimento do Brasil moderno. [Entrevista];Alonso, Angela;;;2015;p. 26;BRASIL;ESCRAVIDÃO (HISTÓRIA) BRASIL|ABOLIÇÃO DA ESCRAVIDÃO (1888)|ABOLICIONISMO BRASIL|MOVIMENTOS SOCIAIS SÉCULO 19 BRASIL;Periódico / Parte de livro;;São Paulo
0814756042_(cloth_alk._paper);Impossible witnesses truth, abolitionism, and slave testimony;McBride, Dwight A;;;c2001;xvi, 207 p;United States;PS366.A35 M38 2001|American prose literature African American authors History and criticism|Antislavery movements United States History 19th century|American prose literature 19th century History and criticism|Slaves United States Biography History and criticism|African Americans Biography History and criticism|African Americans Intellectual life 19th century|Slaves' writings, American History and criticism|Slaves United States Intellectual life|Autobiography African American authors|African Americans in literature|Slavery in literature|ESCRAVIDÃO|ABOLICIONISMO|LITERATURA NORTE-AMERICANA|MOVIMENTOS IDEOLÓGICOS;Livro;Black literary production during the 19th century was dominated by the issues of slavery, racial subjugation, abolitionist politics and liberation. This book examines how those authors bore witness to the experiences they described;New York New
8532203973;Luís Gama de escravo a libertador;Braz, Júlio Emílio;;Gama, Luiz;c1991;40, 8 p.;BRASIL;PQ9697.G32 Z545 1991x|BIOGRAFIAS|Gama, Luiz 1830-1882|ABOLICIONISMO|ESCRAVIDÃO BRASIL|INTELECTUAIS SÉCULO 19 BRASIL;Livro;Includes 8 p. of school tests (Conferindo a leitura);São Paulo
00042;Luiz Gama (1830-1882) etude sur la vie et l'oeuvre d'un noir citoyen, poète et militant de la cause antiesclavagiste au Brésil;Ferreira, Ligia Fonseca;;Boisvert, Georges;2001;3 v.;BRASIL;Gama, Luís 1830-1882|ESCRAVIDÃO (HISTÓRIA) BRASIL|ABOLICIONISMO (HISTÓRIA) BRASIL|NEGROS (HISTÓRIA) BRASIL|LITERATURA BRASILEIRA (HISTÓRIA E CRÍTICA) SÉCULO 19|BIOGRAFIAS;Livro;;Paris
9786584515659;O avesso da raça escravidão, racismo e abolicionismo entre os Estados Unidos e o Brasil;Brito, Luciana da Cruz;;;2023;319 p;ESTADOS UNIDOS BRASIL;ESCRAVIDÃO|ABOLICIONISMO|ESCRAVOS|SEGREGAÇÃO RACIAL ESTADOS UNIDOS BRASIL;Livro;;Rio de Janeiro
9786553961661_(capa_dura);Luiz Gama contra o Império a luta pelo direito no Brasil da escravidão;Lima, Bruno Rodrigues de;;;2024;629 p, 1 folded leaf;BRASIL;KHD2920.P44 L55 2024|Gama, Luís 1830-1882|ABOLICIONISMO|ESCRAVIDÃO|HISTÓRIA BRASIL|LIBERDADE;Livro;Capítulo I: Mundo -- Capítulo II: Aprendizado -- Capítulo III: Literatura -- Capítulo IV: Direito -- Capítulo V: Teoria;São Paulo Editora
9780486284996;Narrative of the life of Frederick Douglass;Douglass, Frederick;;;1995;76 p;ESTADOS UNIDOS;HT861|Douglass, Frederick 1818-1895|NEGROS ESTADOS UNIDOS|ESCRAVIDÃO ESTADOS UNIDOS|ABOLICIONISMO ESTADOS UNIDOS;Livro;;New York Dover
00138;Elemento servil discurso proferido na sessão de 17 de Julho de 1884 pelo deputado Dr. Affonso Celso Junior;Celso, Afonso;;;1884;43 p;BRASIL;ESCRAVIDÃO|ABOLICIONISMO BRASIL|DISCURSO PARLAMENTAR SÉCULO 19;Livro;;Rio de Janeiro
00218;Os Ferrões;Patrocínio, José do;Fonseca, Demerval da;Hildebrandt, João Paulo;1875;1 v., 10 fasc;BRASIL;SÁTIRA E HUMOR (LITERATURA)|JORNAIS SÉCULO 19 BRASIL|ABOLICIONISMO CRÍTICA E INTERPRETAÇÃO;Série;"Redatores: José do Patrocínio com pseudônimo ""Notus Ferrão"" e Demerval da Fonseca com pseudônimo ""Eurus Ferrão""";Rio de Janeiro,
0520066391_(alk._paper);The antislavery debate capitalism and abolitionism as a problem in historical interpretation;Bender, Thomas;"Ashworth, John; Davis,David Brion";Haskell, Thomas L.;1992;x, 325 p.;United States;HT1033 .A63 1992|Antislavery movements|Antislavery movements United States|Capitalism|Capitalism United States|ESCRAVIDÃO|ESCRAVIDÃO ESTADOS UNIDOS|ABOLICIONISMO|CAPITALISMO|CAPITALISMO ESTADOS UNIDOS;Livro;;Berkeley University of
00173;El repertorio moral de la élite esclavista brasileña;Alonso, Angela;;Congresso Internacional de Americanistas: construindo diálogos nas Américas 2012 Viena);2012;[1 p.];BRASIL;SEGUNDO REINADO (1840-1889)|ESCRAVIDÃO BRASIL|ABOLICIONISMO;Periódico / Parte de livro;En el curso del Segundo Reinado (1842-1889), Brasil fue gobernado por una élite política frecuentemente presentada por sus estudiosos como ilustrada y de ímpetos civilizatorios, que, contrario a lo que pasó en Estados Unidos, no construyó justificación para la esclavitud basada en la raza. No obstante, la misma élite ha mantenido en el país un régimen esclavista por 47 de los 48 años de vida del Segundo Reinado. Esta ponencia argumenta que la élite imperial brasileña logró conciliar sus ideales de civilización con la defensa de la esclavitud, por medio de un ?esclavismo de circunstancia?, es decir, un conjunto de formas de argumentación reiterando la necesidad de la esclavitud en el país por razones circunstanciales ? y no por principio. Así, el esclavismo de circunstancia está en línea con lo que Hirshman ha llamado de ?retórica de la reacción?, los argumentos por la conservación del status quo, que surgen como respuesta a tentativas de reforma. En el caso brasileño, la élite imperial apenas justifico el esclavismo cuando un movimiento abolicionista apareció, en la década de 1870, con su retórica del cambio. La ponencia pretende reconstruir este embate entre las retóricas de legitimación y contestación al esclavismo en Brasil, nascidas ambas en el interior de la élite imperial - pese a que el abolicionismo haya encontrado apoyo también en otros grupos sociales.;Viena Universität Wien
00213;Antonio Bento discurso e prática abolicionista na São Paulo da década de 1880;Otsuka, Alexandre Ferro;;Machado, Maria Helena Pereira Toledo;2015;230 p;BRASIL;Castro, Antônio Bento de Souza e 1843-1898|ABOLICIONISMO BRASIL|PERIÓDICOS 1887-1888 BRASIL|ABOLIÇÃO DA ESCRAVIDÃO (1888)|BRASIL IMPÉRIO;Tese;A presente dissertação realiza um exame da trajetória pública do abolicionista Antonio Bento de Souza e Castro, contribuindo para o debate sobre a campanha contra o cativeiro na província de São Paulo na década de 1880. Antonio Bento foi frequentemente identificado como mentor e líder do grupo abolicionista radical Ordem dos Caifazes, cujas práticas baseavam-se no planejamento e auxílio, por parte de homens livres, a fugas escravas no interior da província de São Paulo. Na primeira parte deste trabalho, analisamos o modo como, durante toda a década de 1880, a questão do cativeiro esteve entre as prioridades da agenda política nacional, assumindo protagonismo também na província de São Paulo e influenciando diretamente a atuação do movimento abolicionista e as estratégias empreendidas pelos indivíduos envolvidos na causa. Em um segundo momento, revisitamos especificamente a trajetória de Antonio Bento, revisando a memória construída sobre sua figura e evidenciando sua atuação contra o cativeiro, à época, no âmbito jurídico, junto à Irmandade da Igreja de Nossa Senhora dos Remédios e, principalmente, na imprensa. Documento fundamental no percurso da pesquisa foi o periódico abolicionista por ele criado e chefiado, o A Redempção, publicado na cidade de São Paulo entre janeiro de 1887 e maio de 1888. Um estudo da estrutura deste jornal e do modo com que, em seu interior, uma multiplicidade de projetos para a abolição do cativeiro no país puderam ser identificados, configuram;São Paulo
00054;Luiz Gama poeta e cidadão, memória da luta negra em São Paulo;Silva, Edmar;"Ferreira, Ligia Fonseca; Silva, Luiz; Camargo, Oswaldo de";Jacino, Ramatis;200-;43 p;BRASIL;Gama, Luís 1830-1882|NEGROS (HISTÓRIA) BRASIL|ABOLICIONISMO (HISTÓRIA) BRASIL|LITERATURA BRASILEIRA;Livro;;São Paulo Prefeitura
